protein_id,experiment_name,time_stamp,protein_cellulose_clash_cutoff,protein_protein_clash_cutoff,protein_protein_contacts_cutoff,rmsd_after_kabsch,protein_cellulose_clashes,protein_protein_clashes,clashing_residues,protein_protein_contacts,status,rejection_reason
shs008524,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:43.074688,0,0,7,0.34826164682672567,0,0,[],0,REJECTED,['less_than_7_contacts']
ths000793,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:08.205814,0,0,7,0.37740043101043597,0,0,[],0,REJECTED,['less_than_7_contacts']
shm009452,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:33.896560,0,0,7,0.3679889952678741,0,0,[],0,REJECTED,['less_than_7_contacts']
htx007969,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:38.841971,0,0,7,0.4009863026952604,2,0,[],2,REJECTED,"['protein_cellulose_clashes', 'less_than_7_contacts']"
thl002325,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:57.762838,0,0,7,0.3587986941021533,98,2,"[(1, 64), (6, 71)]",98,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thl002391,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:58.064477,0,0,7,0.3655119379959842,45,0,[],42,REJECTED,['protein_cellulose_clashes']
shm009911,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:35.520149,0,0,7,0.3731542218675649,249,4,"[(9, 26), (10, 78), (13, 28), (58, 76)]",248,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007263,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:36.835806,0,0,7,0.3976605905812628,39,0,[],34,REJECTED,['protein_cellulose_clashes']
shx011203,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:25.687034,0,0,7,0.37739699198300086,54,0,[],47,REJECTED,['protein_cellulose_clashes']
thm001963,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:53.754060,0,0,7,0.36108910070278805,151,1,"[(6, 75)]",145,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003168,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:13.546572,0,0,7,0.35662452870323846,123,1,"[(104, 86)]",117,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thm001311,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:47.385433,0,0,7,0.34054688323980353,94,1,"[(6, 62)]",82,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shl010329,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:41.605982,0,0,7,0.34447213438726676,32,0,[],19,REJECTED,['protein_cellulose_clashes']
thl002207,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:57.042900,0,0,7,0.36626314140223265,56,0,[],42,REJECTED,['protein_cellulose_clashes']
ths000448,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:04.414574,0,0,7,0.3765002631783485,98,0,[],84,REJECTED,['protein_cellulose_clashes']
shx011819,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:37.790623,0,0,7,0.3521346127107686,150,1,"[(61, 35)]",129,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003465,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:19.359690,0,0,7,0.34471711587367043,96,1,"[(99, 80)]",75,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003699,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:23.828150,0,0,7,0.3669031091807125,130,0,[],108,REJECTED,['protein_cellulose_clashes']
shx011171,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:24.570622,0,0,7,0.3769713285937958,215,1,"[(80, 97)]",192,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thl002305,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:57.474953,0,0,7,0.3552431042783288,144,1,"[(23, 78)]",121,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shl010899,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:43.793748,0,0,7,0.35650956610492446,69,1,"[(15, 69)]",45,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thm001972,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:54.360385,0,0,7,0.3502967310433287,71,0,[],45,REJECTED,['protein_cellulose_clashes']
thx003162,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:13.377992,0,0,7,0.34681373390699927,110,1,"[(32, 82)]",85,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011182,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:24.933332,0,0,7,0.3670986148480631,62,0,[],35,REJECTED,['protein_cellulose_clashes']
thm001341,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:47.927298,0,0,7,0.3851223395239754,138,1,"[(9, 71)]",110,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
htx007495,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:37.959208,0,0,7,0.33478927378052886,57,0,[],26,REJECTED,['protein_cellulose_clashes']
shx011081,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:22.986454,0,0,7,0.38988328336243994,117,1,"[(101, 80)]",83,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011289,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:26.874019,0,0,7,0.3757499243232301,143,3,"[(16, 89), (17, 87), (20, 85)]",109,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011626,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:33.740750,0,0,7,0.3643628880162313,142,1,"[(121, 92)]",105,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003451,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:18.781382,0,0,7,0.32745646825081826,125,0,[],87,REJECTED,['protein_cellulose_clashes']
thx003769,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:25.503072,0,0,7,0.34415998624921257,137,0,[],98,REJECTED,['protein_cellulose_clashes']
thl002252,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:57.327789,0,0,7,0.36628735495545345,171,3,"[(10, 71), (50, 76), (58, 72)]",134,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011921,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:40.027540,0,0,7,0.3509767208175998,151,1,"[(99, 80)]",107,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011877,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:39.127767,0,0,7,0.3668525510142466,66,0,[],16,REJECTED,['protein_cellulose_clashes']
thx003447,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:18.586046,0,0,7,0.34971209204211406,191,3,"[(66, 91), (69, 89), (75, 94)]",143,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003081,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:11.906442,0,0,7,0.37376449490490576,127,2,"[(102, 88), (105, 90)]",75,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003492,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:20.161501,0,0,7,0.32202597102579095,153,1,"[(60, 70)]",100,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011681,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:35.644663,0,0,7,0.3450822711860515,100,0,[],43,REJECTED,['protein_cellulose_clashes']
thx003265,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:15.013072,0,0,7,0.35818930575961805,155,2,"[(103, 80), (104, 81)]",99,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003944,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:30.440622,0,0,7,0.3583342746596228,103,0,[],45,REJECTED,['protein_cellulose_clashes']
thm001188,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:46.426187,0,0,7,0.3443543739100651,112,1,"[(3, 59)]",53,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011059,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:22.295552,0,0,7,0.32879815053556444,172,2,"[(106, 89), (110, 41)]",109,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011510,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:30.981912,0,0,7,0.37271900492666776,107,0,[],42,REJECTED,['protein_cellulose_clashes']
thx003993,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:31.610802,0,0,7,0.3520881220537181,109,0,[],44,REJECTED,['protein_cellulose_clashes']
thx003008,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:09.931262,0,0,7,0.3685674169562918,124,0,[],58,REJECTED,['protein_cellulose_clashes']
shx011496,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:30.197746,0,0,7,0.3449984254624249,245,1,"[(70, 44)]",179,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003943,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:30.208485,0,0,7,0.3418155929704999,174,1,"[(110, 88)]",108,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003461,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:19.164842,0,0,7,0.3538488554826872,168,1,"[(66, 89)]",99,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:27.462316,0,0,7,0.3902073416035413,89,0,[],16,REJECTED,['protein_cellulose_clashes']
shl010175,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:40.486758,0,0,7,0.3398175726135297,118,1,"[(83, 72)]",39,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003684,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:23.421892,0,0,7,0.36287245234392596,189,1,"[(68, 82)]",107,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011065,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:22.465867,0,0,7,0.3619872175398806,212,2,"[(19, 86), (25, 41)]",130,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003275,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:15.374274,0,0,7,0.3379440879165683,201,2,"[(12, 92), (15, 36)]",119,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003631,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:23.005130,0,0,7,0.38534299001324257,137,0,[],53,REJECTED,['protein_cellulose_clashes']
shx011465,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:29.777266,0,0,7,0.35284032946890753,101,0,[],15,REJECTED,['protein_cellulose_clashes']
ths000965,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:09.165448,0,0,7,0.3232772859314845,99,0,[],13,REJECTED,['protein_cellulose_clashes']
shx011865,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:38.911655,0,0,7,0.337210609338915,277,2,"[(63, 36), (108, 82)]",192,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011310,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:27.271008,0,0,7,0.36636200370216376,131,0,[],40,REJECTED,['protein_cellulose_clashes']
shx011904,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:39.801556,0,0,7,0.3501726147726682,117,0,[],25,REJECTED,['protein_cellulose_clashes']
thl002860,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:59.853713,0,0,7,0.364120313867258,123,0,[],28,REJECTED,['protein_cellulose_clashes']
thx003681,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:23.218747,0,0,7,0.34283796142803935,244,2,"[(21, 88), (25, 91)]",151,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003961,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:30.665785,0,0,7,0.35635871566867355,158,0,[],57,REJECTED,['protein_cellulose_clashes']
thl002445,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:58.223662,0,0,7,0.3681103238243357,157,1,"[(97, 84)]",56,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003838,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:27.022077,0,0,7,0.33700673352176824,222,3,"[(111, 95), (117, 97), (120, 99)]",123,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003821,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:26.574218,0,0,7,0.35922801855458736,122,0,[],17,REJECTED,['protein_cellulose_clashes']
shl010038,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:40.084540,0,0,7,0.361940000260606,298,3,"[(9, 27), (52, 75), (94, 74)]",196,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003551,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:21.557073,0,0,7,0.32828336419272897,198,2,"[(99, 87), (100, 86)]",93,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011013,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:21.767890,0,0,7,0.334980679352386,166,0,[],58,REJECTED,['protein_cellulose_clashes']
shx011183,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:25.124583,0,0,7,0.357631726454449,322,1,"[(106, 45)]",212,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thl002609,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:59.229058,0,0,7,0.3678241460750883,244,0,[],133,REJECTED,['protein_cellulose_clashes']
thx003914,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:29.059919,0,0,7,0.3642533010612984,180,1,"[(109, 88)]",70,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011376,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:27.822724,0,0,7,0.35141858369112494,187,0,[],74,REJECTED,['protein_cellulose_clashes']
thx003431,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:18.389719,0,0,7,0.34238971576440846,159,0,[],46,REJECTED,['protein_cellulose_clashes']
thx003076,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:11.742579,0,0,7,0.3617725536027805,159,1,"[(104, 90)]",42,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003138,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:12.707015,0,0,7,0.36111791958087336,152,0,[],32,REJECTED,['protein_cellulose_clashes']
thx003171,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:13.738406,0,0,7,0.34706565739917233,168,0,[],40,REJECTED,['protein_cellulose_clashes']
thx003849,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:27.454164,0,0,7,0.3288681324149146,182,0,[],53,REJECTED,['protein_cellulose_clashes']
shx011498,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:30.395174,0,0,7,0.34055705410780734,210,1,"[(96, 78)]",77,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
shx011439,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:29.169136,0,0,7,0.38115361695560684,182,0,[],41,REJECTED,['protein_cellulose_clashes']
thx003895,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:28.336964,0,0,7,0.36478901444197015,211,0,[],69,REJECTED,['protein_cellulose_clashes']
shl010267,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:41.041097,0,0,7,0.34458744752491877,256,3,"[(15, 76), (16, 79), (18, 34)]",113,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thl002175,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:09:56.752502,0,0,7,0.35293761710189586,157,0,[],10,REJECTED,['protein_cellulose_clashes']
thx003172,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:13.926863,0,0,7,0.3590165197409273,222,1,"[(112, 95)]",76,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003268,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:15.197780,0,0,7,0.3558506880188033,294,3,"[(112, 95), (114, 92), (116, 94)]",144,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003424,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:17.825492,0,0,7,0.33632388561180704,249,0,[],80,REJECTED,['protein_cellulose_clashes']
thx003002,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:09.594237,0,0,7,0.3687170519645254,306,1,"[(102, 83)]",136,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003251,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:14.654520,0,0,7,0.35718690302331824,303,1,"[(58, 97)]",129,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003056,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:10.953815,0,0,7,0.35120846919482723,301,2,"[(73, 92), (75, 87)]",126,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003023,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:10.277610,0,0,7,0.3984389709405392,202,0,[],20,REJECTED,['protein_cellulose_clashes']
thx003502,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:20.552079,0,0,7,0.33201260508959796,266,2,"[(113, 96), (115, 94)]",76,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003022,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:10.110308,0,0,7,0.34662839246361365,341,2,"[(65, 91), (70, 85)]",146,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003123,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:12.231459,0,0,7,0.3635687168926753,257,0,[],49,REJECTED,['protein_cellulose_clashes']
thx003591,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:21.765197,0,0,7,0.3404855405651007,383,0,[],173,REJECTED,['protein_cellulose_clashes']
thx003032,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:10.624248,0,0,7,0.33283893741253456,289,0,[],76,REJECTED,['protein_cellulose_clashes']
thx003987,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:31.378826,0,0,7,0.3497870444837691,273,0,[],55,REJECTED,['protein_cellulose_clashes']
thx003145,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:12.878096,0,0,7,0.35068598551047087,274,1,"[(23, 78)]",49,REJECTED,"['more_than_0_protein_protein_clashes', 'protein_cellulose_clashes']"
thx003429,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:18.205145,0,0,7,0.3368146538441584,304,0,[],78,REJECTED,['protein_cellulose_clashes']
thx003601,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,2026-08-18T17:10:22.381149,0,0,7,0.36935365789485436,259,0,[],31,REJECTED,['protein_cellulose_clashes']
