protein_id,experiment_name,time_stamp,seed,ligand_chains,protein_ligand_clash_cutoff,protein_protein_clash_cutoff,protein_protein_contacts_cutoff,rmsd_after_kabsch,protein_ligand_clashes,protein_protein_clashes,clashing_residues,protein_protein_contacts,status,rejection_reason,skip_reason
ths000626,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000630,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000648,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000665,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000678,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000679,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000706,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000764,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000766,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000767,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000772,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000784,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000793,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000802,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000809,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000845,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000855,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000880,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000892,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000965,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
ths000982,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thsmall': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thsmall.json
thx003002,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003004,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003008,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003022,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003023,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003029,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003032,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003035,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003056,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003060,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003062,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003069,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003072,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003076,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003081,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003093,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003123,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003127,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003136,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003138,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003145,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003156,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003158,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003162,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003168,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003171,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003172,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003183,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003208,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003236,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003251,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003258,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003265,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003268,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003275,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003287,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003294,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003298,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003308,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003320,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003323,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003328,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003329,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003345,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003358,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003384,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003416,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003424,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003426,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003429,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003431,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003447,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003451,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003457,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003461,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003465,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003470,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003476,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003479,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003492,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003495,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003502,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003503,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003517,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003518,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003527,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003551,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003591,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003592,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003595,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003601,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003613,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003617,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003631,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003681,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003684,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003687,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003699,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
thx003721,15082026_16k_production_4_seeds_4_sizes,2026-09-19T19:12:36+00:00,,,0,0,7,,,,,,ERROR,,no stage-01 json for group 'thxlarge': /home/karina/1cbh_clear/01_rfd3_symmetry_generation/json/15082026_16k_production_4_seeds_4_sizes/thxlarge.json
