protein_id,experiment,sequence_id,score,ala_content,gly_content,other_content
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364007,1.1115,0.0339,0.1186,0.8475
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364008,1.1725,0.0339,0.1186,0.8475
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364009,1.1699,0.0339,0.1017,0.8644
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364010,1.1114,0.0339,0.1186,0.8475
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364011,1.1321,0.0339,0.1186,0.8475
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364012,1.1795,0.0339,0.1186,0.8475
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364013,1.1333,0.0508,0.1186,0.8305
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364014,1.1580,0.0339,0.1017,0.8644
hsm013640,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsm01364015,1.1339,0.0339,0.1017,0.8644
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503900,1.4639,0.0652,0.1413,0.7935
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503901,1.3395,0.1087,0.1630,0.7283
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503902,1.5021,0.0761,0.1304,0.7935
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503903,1.5750,0.0761,0.1087,0.8152
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503904,1.4625,0.0978,0.1522,0.7500
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503905,1.2497,0.2065,0.1630,0.6304
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503906,1.4180,0.0217,0.1739,0.8043
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503907,1.3804,0.0978,0.1522,0.7500
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503908,1.3984,0.0652,0.1630,0.7717
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503909,1.4128,0.0761,0.1413,0.7826
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503910,1.4170,0.1196,0.1630,0.7174
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503911,1.4380,0.1848,0.1848,0.6304
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503912,1.5653,0.0761,0.0978,0.8261
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503913,1.4014,0.0326,0.1739,0.7935
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503914,1.4490,0.0761,0.1739,0.7500
hsx015039,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01503915,1.4447,0.0652,0.1739,0.7609
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506900,1.1016,0.0349,0.0465,0.9186
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506901,1.0668,0.0349,0.0465,0.9186
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506902,1.1061,0.0233,0.0465,0.9302
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506903,1.1884,0.0233,0.0349,0.9419
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506904,1.0824,0.0465,0.0465,0.9070
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506905,1.1320,0.0233,0.0465,0.9302
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506906,1.1297,0.0349,0.0349,0.9302
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506907,1.0711,0.0349,0.0349,0.9302
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506908,1.0796,0.0349,0.0465,0.9186
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506909,1.1339,0.0465,0.0349,0.9186
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506910,1.0909,0.0349,0.0581,0.9070
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506911,1.1227,0.0233,0.0465,0.9302
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506912,1.0415,0.0233,0.0581,0.9186
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506913,1.1665,0.0349,0.0465,0.9186
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506914,1.1044,0.0349,0.0581,0.9070
hsx015069,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01506915,1.1474,0.0233,0.0349,0.9419
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516500,1.0053,0.0306,0.1020,0.8673
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516501,1.0152,0.0306,0.0918,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516502,1.0223,0.0510,0.0918,0.8571
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516503,1.0794,0.0306,0.0918,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516504,0.9627,0.0510,0.1224,0.8265
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516505,1.0110,0.0408,0.0816,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516506,1.0603,0.0306,0.1020,0.8673
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516507,1.0232,0.0204,0.1020,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516508,1.0593,0.0408,0.0918,0.8673
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516509,1.0146,0.0306,0.0918,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516510,1.0646,0.0306,0.1122,0.8571
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516511,1.0491,0.0306,0.1122,0.8571
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516512,1.0419,0.0306,0.1020,0.8673
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516513,1.0722,0.0408,0.0816,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516514,1.1216,0.0306,0.0918,0.8776
hsx015165,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01516515,1.0158,0.0408,0.0918,0.8673
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531300,1.1090,0.1250,0.1023,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531301,1.1006,0.1364,0.0909,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531302,1.0567,0.1705,0.0909,0.7386
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531303,1.1472,0.1250,0.1023,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531304,1.1460,0.1250,0.1023,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531305,1.1121,0.1136,0.0909,0.7955
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531306,1.1322,0.1136,0.1023,0.7841
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531307,1.1103,0.1477,0.0909,0.7614
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531308,1.1025,0.1250,0.1023,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531309,1.1401,0.1023,0.0795,0.8182
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531310,1.1601,0.1136,0.1136,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531311,1.1583,0.1023,0.1136,0.7841
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531312,1.1937,0.1023,0.0795,0.8182
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531313,1.1071,0.1136,0.1136,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531314,1.1452,0.1023,0.1250,0.7727
hsx015313,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01531315,1.0822,0.1477,0.0795,0.7727
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540600,1.0760,0.1099,0.0989,0.7912
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540601,1.0553,0.0879,0.1099,0.8022
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540602,1.1103,0.1538,0.1099,0.7363
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540603,1.1415,0.0879,0.1099,0.8022
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540604,1.1643,0.0769,0.0879,0.8352
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540605,1.1200,0.0879,0.0989,0.8132
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540606,1.2175,0.0659,0.0989,0.8352
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540607,1.1158,0.1099,0.0989,0.7912
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540608,1.1053,0.0659,0.1099,0.8242
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540609,1.1477,0.0879,0.1099,0.8022
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540610,1.1470,0.1099,0.0989,0.7912
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540611,1.0524,0.0989,0.0989,0.8022
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540612,1.1178,0.1099,0.0989,0.7912
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540613,1.0651,0.1099,0.1099,0.7802
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540614,1.0469,0.0989,0.0989,0.8022
hsx015406,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01540615,1.0392,0.0989,0.1099,0.7912
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575400,0.9688,0.1196,0.1087,0.7717
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575401,1.0311,0.1087,0.1087,0.7826
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575402,1.0283,0.1087,0.0978,0.7935
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575403,0.9465,0.1087,0.1087,0.7826
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575404,0.9438,0.1196,0.0978,0.7826
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575405,0.9539,0.0870,0.0978,0.8152
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575406,0.9345,0.1087,0.1087,0.7826
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575407,0.9549,0.1304,0.1087,0.7609
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575408,1.0017,0.0870,0.1087,0.8043
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575409,1.0478,0.1413,0.0978,0.7609
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575410,0.8893,0.1304,0.0978,0.7717
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575411,0.9216,0.1196,0.0978,0.7826
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575412,0.9133,0.1413,0.0978,0.7609
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575413,1.0217,0.0870,0.0978,0.8152
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575414,1.0164,0.1196,0.0978,0.7826
hsx015754,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01575415,1.0577,0.0978,0.0978,0.8043
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586400,1.0951,0.1098,0.0976,0.7927
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586401,1.1638,0.1098,0.0976,0.7927
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586402,1.0788,0.0610,0.1098,0.8293
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586403,1.1617,0.0976,0.1341,0.7683
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586404,1.1469,0.0488,0.1220,0.8293
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586405,1.1220,0.0854,0.1098,0.8049
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586406,1.0886,0.0610,0.1220,0.8171
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586407,1.1267,0.0976,0.1220,0.7805
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586408,1.2750,0.0610,0.1220,0.8171
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586409,1.1385,0.0854,0.0976,0.8171
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586410,1.1421,0.0488,0.1098,0.8415
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586411,1.1120,0.0976,0.0976,0.8049
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586412,1.0666,0.1341,0.1220,0.7439
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586413,1.1080,0.0854,0.1098,0.8049
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586414,1.0992,0.0854,0.1341,0.7805
hsx015864,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,hsx01586415,1.0543,0.0976,0.1463,0.7561
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625400,1.1251,0.0769,0.1077,0.8154
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625401,0.9631,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625402,1.1003,0.1077,0.1077,0.7846
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625403,0.9471,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625404,1.0665,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625405,0.9646,0.0769,0.1077,0.8154
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625406,1.0018,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625407,0.9753,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625408,1.0909,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625409,0.9837,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625410,1.0545,0.0769,0.1077,0.8154
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625411,1.0098,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625412,1.0519,0.0769,0.1077,0.8154
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625413,1.0446,0.0923,0.1077,0.8000
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625414,0.9835,0.1077,0.1077,0.7846
htl006254,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00625415,0.9994,0.0923,0.1077,0.8000
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629700,1.0665,0.0294,0.1176,0.8529
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629701,1.1567,0.0294,0.1029,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629702,1.1731,0.0147,0.1029,0.8824
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629703,1.1672,0.0147,0.1029,0.8824
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629704,1.2073,0.0294,0.0882,0.8824
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629705,1.1855,0.0441,0.0882,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629706,1.1471,0.0147,0.1029,0.8824
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629707,1.1719,0.0294,0.1029,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629708,1.0755,0.0294,0.1029,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629709,1.1824,0.0294,0.1029,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629710,1.1664,0.0441,0.1029,0.8529
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629711,1.1440,0.0294,0.1029,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629712,1.2042,0.0147,0.1029,0.8824
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629713,1.0960,0.0441,0.0882,0.8676
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629714,1.1746,0.0294,0.0882,0.8824
htl006297,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00629715,1.2111,0.0294,0.1029,0.8676
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639300,1.1549,0.0667,0.0833,0.8500
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639301,1.1753,0.0333,0.0833,0.8833
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639302,1.1996,0.0333,0.0833,0.8833
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639303,1.2252,0.0500,0.1000,0.8500
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639304,1.1578,0.0500,0.0833,0.8667
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639305,1.2160,0.0667,0.0833,0.8500
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639306,1.2555,0.0333,0.0833,0.8833
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639307,1.3009,0.0833,0.0833,0.8333
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639308,1.2240,0.0500,0.0833,0.8667
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639309,1.1730,0.0667,0.0833,0.8500
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639310,1.2038,0.0333,0.0833,0.8833
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639311,1.2234,0.0333,0.0833,0.8833
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639312,1.2341,0.0500,0.0833,0.8667
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639313,1.1867,0.0333,0.0833,0.8833
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639314,1.1870,0.0500,0.1000,0.8500
htl006393,15082026_16k_production_4_seeds_4_sizes_20260818_pp_1p8_pc_2p2_cont_4p0_8p0,htl00639315,1.1854,0.0500,0.1000,0.8500
